2024-03-28 07:34:17,719 DEBUG   HandlerThread:35574 [system_monitor.py:probe():210] {'os': 'macOS-13.3-arm64-arm-64bit', 'python': '3.8.18', 'heartbeatAt': '2024-03-27T22:34:17.686289', 'startedAt': '2024-03-27T22:34:17.001578', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/no_test_dk_analysis.py', 'codePath': 'Model_analysis/no_test_dk_analysis.py', 'git': {'remote': 'https://github.com/junhyeonbae/MADQN.git', 'commit': '1d39d9bb7e8af5b9d940c43b4286ce4d5a0299d5'}, 'email': 'bjhdo0807@gmail.com', 'root': '/Users/junhyeonbae/PycharmProjects/MADQN', 'host': 'Junui-MacBookPro.local', 'username': 'junhyeonbae', 'executable': '/Users/junhyeonbae/anaconda3/envs/MAgent2_hetero/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'total': 460.4317207336426, 'used': 11.338787078857422}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-03-28 07:34:17,719 INFO    HandlerThread:35574 [system_monitor.py:probe():211] Finished collecting system info
2024-03-28 07:34:17,719 INFO    HandlerThread:35574 [system_monitor.py:probe():214] Publishing system info
2024-03-28 07:34:17,719 DEBUG   HandlerThread:35574 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-03-28 07:34:17,720 DEBUG   HandlerThread:35574 [system_info.py:_save_pip():67] Saving pip packages done
2024-03-28 07:34:17,720 DEBUG   HandlerThread:35574 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-03-28 07:34:18,624 INFO    Thread-16 :35574 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_073417-7nzkf7tz/files/wandb-summary.json
2024-03-28 07:34:18,624 INFO    Thread-16 :35574 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_073417-7nzkf7tz/files/conda-environment.yaml
2024-03-28 07:34:18,624 INFO    Thread-16 :35574 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_073417-7nzkf7tz/files/requirements.txt
2024-03-28 07:34:21,151 DEBUG   HandlerThread:35574 [system_info.py:_save_conda():86] Saving conda packages done
2024-03-28 07:34:21,153 INFO    HandlerThread:35574 [system_monitor.py:probe():216] Finished publishing system info
2024-03-28 07:34:21,165 DEBUG   SenderThread:35574 [sender.py:send():379] send: files
2024-03-28 07:34:21,165 INFO    SenderThread:35574 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2024-03-28 07:34:21,173 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:34:21,173 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:34:21,516 DEBUG   SenderThread:35574 [sender.py:send():379] send: telemetry
2024-03-28 07:34:21,516 DEBUG   SenderThread:35574 [sender.py:send():379] send: telemetry
2024-03-28 07:34:21,517 DEBUG   SenderThread:35574 [sender.py:send():379] send: run
2024-03-28 07:34:21,633 INFO    Thread-16 :35574 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_073417-7nzkf7tz/files/config.yaml
2024-03-28 07:34:21,633 INFO    Thread-16 :35574 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_073417-7nzkf7tz/files/conda-environment.yaml
2024-03-28 07:34:21,634 INFO    Thread-16 :35574 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_073417-7nzkf7tz/files/wandb-metadata.json
2024-03-28 07:34:21,761 INFO    SenderThread:35574 [sender.py:send_run():999] updated run: 7nzkf7tz
2024-03-28 07:34:21,914 INFO    wandb-upload_0:35574 [upload_job.py:push():131] Uploaded file /var/folders/1b/dgkwjr_j1t99n4kqs8hhbdqh0000gn/T/tmp494_0o0rwandb/5a6i9050-wandb-metadata.json
2024-03-28 07:34:22,634 INFO    Thread-16 :35574 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_073417-7nzkf7tz/files/output.log
2024-03-28 07:34:22,766 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:34:24,645 INFO    Thread-16 :35574 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_073417-7nzkf7tz/files/output.log
2024-03-28 07:34:27,788 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:34:32,799 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:34:36,179 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:34:36,181 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:34:38,471 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:34:43,485 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:34:48,508 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:34:49,747 INFO    Thread-16 :35574 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_073417-7nzkf7tz/files/config.yaml
2024-03-28 07:34:51,184 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:34:51,186 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:34:54,531 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:34:59,546 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:04,564 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:06,187 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:35:06,188 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:35:09,576 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:14,594 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:17,695 DEBUG   SystemMonitor:35574 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-03-28 07:35:17,696 DEBUG   SenderThread:35574 [sender.py:send():379] send: telemetry
2024-03-28 07:35:17,697 DEBUG   SenderThread:35574 [sender.py:send():379] send: stats
2024-03-28 07:35:19,714 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:20,885 INFO    Thread-16 :35574 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/junhyeonbae/PycharmProjects/MADQN/Model_analysis/wandb/run-20240328_073417-7nzkf7tz/files/config.yaml
2024-03-28 07:35:21,192 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:35:21,192 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:35:25,535 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:30,553 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:35,578 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:36,198 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:35:36,199 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:35:40,593 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:45,611 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:47,702 DEBUG   SenderThread:35574 [sender.py:send():379] send: stats
2024-03-28 07:35:50,714 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:35:51,201 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:35:51,202 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:35:56,541 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:01,555 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:06,203 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:36:06,204 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:36:06,575 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:11,591 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:16,610 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:17,705 DEBUG   SenderThread:35574 [sender.py:send():379] send: stats
2024-03-28 07:36:21,208 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:36:21,209 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:36:22,529 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:27,555 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:32,574 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:36,212 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:36:36,213 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:36:38,481 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:43,494 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:47,709 DEBUG   SenderThread:35574 [sender.py:send():379] send: stats
2024-03-28 07:36:48,715 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:51,214 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:36:51,215 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:36:54,537 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:36:59,554 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:37:04,574 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:37:06,218 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:37:06,219 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:37:09,586 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:37:14,603 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:37:17,713 DEBUG   SenderThread:35574 [sender.py:send():379] send: stats
2024-03-28 07:37:19,722 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:37:21,223 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: stop_status
2024-03-28 07:37:21,224 DEBUG   SenderThread:35574 [sender.py:send_request():406] send_request: stop_status
2024-03-28 07:37:25,541 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
2024-03-28 07:37:30,563 DEBUG   HandlerThread:35574 [handler.py:handle_request():144] handle_request: status_report
